ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
42,Trapping Rain Water,48.9%,Hard,2.204080367616883, https://leetcode.com/problems/trapping-rain-water
1152,Analyze User Website Visit Pattern,43.5%,Medium,2.1610636126719283, https://leetcode.com/problems/analyze-user-website-visit-pattern
1268,Search Suggestions System,63.2%,Medium,2.157831912757614, https://leetcode.com/problems/search-suggestions-system
588,Design In-Memory File System,45.9%,Hard,2.113625008500926, https://leetcode.com/problems/design-in-memory-file-system
460,LFU Cache,34.2%,Hard,2.029678026599572, https://leetcode.com/problems/lfu-cache
297,Serialize and Deserialize Binary Tree,47.5%,Hard,1.882237054194171, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
642,Design Search Autocomplete System,44.7%,Hard,1.850014447447311, https://leetcode.com/problems/design-search-autocomplete-system
348,Design Tic-Tac-Toe,54.3%,Medium,1.8169700410705985, https://leetcode.com/problems/design-tic-tac-toe
127,Word Ladder,29.6%,Medium,1.798979717201542, https://leetcode.com/problems/word-ladder
694,Number of Distinct Islands,56.0%,Medium,1.6879409739220441, https://leetcode.com/problems/number-of-distinct-islands
212,Word Search II,34.9%,Hard,1.679541552723447, https://leetcode.com/problems/word-search-ii
126,Word Ladder II,22.1%,Hard,1.6793805521461769, https://leetcode.com/problems/word-ladder-ii
253,Meeting Rooms II,45.7%,Medium,1.6660486200337488, https://leetcode.com/problems/meeting-rooms-ii
273,Integer to English Words,27.1%,Hard,1.5969629753826686, https://leetcode.com/problems/integer-to-english-words
1102,Path With Maximum Minimum Value,49.2%,Medium,1.586376093728572, https://leetcode.com/problems/path-with-maximum-minimum-value
866,Prime Palindrome,24.9%,Medium,1.5508753832260214, https://leetcode.com/problems/prime-palindrome
380,Insert Delete GetRandom O(1),47.5%,Medium,1.4345204100538291, https://leetcode.com/problems/insert-delete-getrandom-o1
1099,Two Sum Less Than K,60.6%,Easy,1.374401545094067, https://leetcode.com/problems/two-sum-less-than-k
2,Add Two Numbers,33.9%,Medium,1.309433027705025, https://leetcode.com/problems/add-two-numbers
121,Best Time to Buy and Sell Stock,50.5%,Easy,1.3027850571141735, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
49,Group Anagrams,56.9%,Medium,1.2743748777523694, https://leetcode.com/problems/group-anagrams
139,Word Break,40.1%,Medium,1.2351186358489528, https://leetcode.com/problems/word-break
20,Valid Parentheses,39.0%,Easy,1.1894789144026565, https://leetcode.com/problems/valid-parentheses
863,All Nodes Distance K in Binary Tree,55.4%,Medium,1.1822332875060502, https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree
1000,Minimum Cost to Merge Stones,39.8%,Hard,1.1653622592057065, https://leetcode.com/problems/minimum-cost-to-merge-stones
15,3Sum,26.8%,Medium,1.1582544171399092, https://leetcode.com/problems/3sum
269,Alien Dictionary,33.3%,Hard,1.152241098330318, https://leetcode.com/problems/alien-dictionary
239,Sliding Window Maximum,43.0%,Hard,1.1502557728555012, https://leetcode.com/problems/sliding-window-maximum
545,Boundary of Binary Tree,38.9%,Medium,1.1251501588677701, https://leetcode.com/problems/boundary-of-binary-tree
909,Snakes and Ladders,38.4%,Medium,1.0669891002375975, https://leetcode.com/problems/snakes-and-ladders
733,Flood Fill,55.3%,Easy,1.0669060422540164, https://leetcode.com/problems/flood-fill
99,Recover Binary Search Tree,39.7%,Hard,1.0625115814692296, https://leetcode.com/problems/recover-binary-search-tree
238,Product of Array Except Self,60.1%,Medium,1.0368856026788111, https://leetcode.com/problems/product-of-array-except-self
155,Min Stack,44.5%,Easy,1.0332086228823416, https://leetcode.com/problems/min-stack
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.9915478841688382, https://leetcode.com/problems/longest-substring-without-repeating-characters
490,The Maze,51.4%,Medium,0.9467105081323941, https://leetcode.com/problems/the-maze
353,Design Snake Game,34.2%,Medium,0.9400316341694208, https://leetcode.com/problems/design-snake-game
322,Coin Change,35.5%,Medium,0.930364459085817, https://leetcode.com/problems/coin-change
17,Letter Combinations of a Phone Number,46.8%,Medium,0.9202313417131626, https://leetcode.com/problems/letter-combinations-of-a-phone-number
140,Word Break II,32.6%,Hard,0.915097284840888, https://leetcode.com/problems/word-break-ii
54,Spiral Matrix,34.1%,Medium,0.9117152787807635, https://leetcode.com/problems/spiral-matrix
53,Maximum Subarray,46.5%,Easy,0.9028149401651969, https://leetcode.com/problems/maximum-subarray
74,Search a 2D Matrix,36.5%,Medium,0.9027789280658293, https://leetcode.com/problems/search-a-2d-matrix
56,Merge Intervals,39.3%,Medium,0.8719401675539429, https://leetcode.com/problems/merge-intervals
1155,Number of Dice Rolls With Target Sum,49.0%,Medium,0.8666032186425704, https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
227,Basic Calculator II,36.9%,Medium,0.865227243301703, https://leetcode.com/problems/basic-calculator-ii
33,Search in Rotated Sorted Array,34.5%,Medium,0.8584888773941517, https://leetcode.com/problems/search-in-rotated-sorted-array
224,Basic Calculator,36.8%,Hard,0.8569364892249722, https://leetcode.com/problems/basic-calculator
12,Integer to Roman,55.1%,Medium,0.8496820889352563, https://leetcode.com/problems/integer-to-roman
815,Bus Routes,42.5%,Hard,0.8477684486311822, https://leetcode.com/problems/bus-routes
772,Basic Calculator III,41.3%,Hard,0.8430873278508602, https://leetcode.com/problems/basic-calculator-iii
706,Design HashMap,61.3%,Easy,0.8231356111081237, https://leetcode.com/problems/design-hashmap
981,Time Based Key-Value Store,53.1%,Medium,0.8180951326968029, https://leetcode.com/problems/time-based-key-value-store
456,132 Pattern,28.9%,Medium,0.8138174114576592, https://leetcode.com/problems/132-pattern
759,Employee Free Time,66.2%,Hard,0.8088525092565556, https://leetcode.com/problems/employee-free-time
437,Path Sum III,47.2%,Medium,0.7976226188683302, https://leetcode.com/problems/path-sum-iii
503,Next Greater Element II,56.5%,Medium,0.7968165955277405, https://leetcode.com/problems/next-greater-element-ii
208,Implement Trie (Prefix Tree),49.4%,Medium,0.7928548865863879, https://leetcode.com/problems/implement-trie-prefix-tree
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.7928508522150108, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
97,Interleaving String,31.5%,Hard,0.7716773297315191, https://leetcode.com/problems/interleaving-string
1091,Shortest Path in Binary Matrix,38.2%,Medium,0.7689762247924476, https://leetcode.com/problems/shortest-path-in-binary-matrix
173,Binary Search Tree Iterator,56.6%,Medium,0.7549245402561885, https://leetcode.com/problems/binary-search-tree-iterator
980,Unique Paths III,73.3%,Hard,0.7472144018302211, https://leetcode.com/problems/unique-paths-iii
277,Find the Celebrity,41.8%,Medium,0.7348429454547184, https://leetcode.com/problems/find-the-celebrity
496,Next Greater Element I,63.8%,Easy,0.7306413849875257, https://leetcode.com/problems/next-greater-element-i
535,Encode and Decode TinyURL,79.9%,Medium,0.7284232783609871, https://leetcode.com/problems/encode-and-decode-tinyurl
4,Median of Two Sorted Arrays,29.6%,Hard,0.7245935911034281, https://leetcode.com/problems/median-of-two-sorted-arrays
45,Jump Game II,30.6%,Hard,0.7215178776891609, https://leetcode.com/problems/jump-game-ii
726,Number of Atoms,49.0%,Hard,0.7191226669632059, https://leetcode.com/problems/number-of-atoms
211,Add and Search Word - Data structure design,38.1%,Medium,0.7175070272224768, https://leetcode.com/problems/add-and-search-word-data-structure-design
64,Minimum Path Sum,54.5%,Medium,0.7123229317280146, https://leetcode.com/problems/minimum-path-sum
1044,Longest Duplicate Substring,31.9%,Hard,0.707512950361979, https://leetcode.com/problems/longest-duplicate-substring
314,Binary Tree Vertical Order Traversal,45.3%,Medium,0.7042169874893927, https://leetcode.com/problems/binary-tree-vertical-order-traversal
739,Daily Temperatures,63.3%,Medium,0.697297868866036, https://leetcode.com/problems/daily-temperatures
394,Decode String,50.0%,Medium,0.6892445361899827, https://leetcode.com/problems/decode-string
323,Number of Connected Components in an Undirected Graph,56.0%,Medium,0.6754476034605444, https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph
449,Serialize and Deserialize BST,52.0%,Medium,0.6727822146017972, https://leetcode.com/problems/serialize-and-deserialize-bst
403,Frog Jump,39.7%,Hard,0.6655201946784034, https://leetcode.com/problems/frog-jump
143,Reorder List,37.1%,Medium,0.6644936178538985, https://leetcode.com/problems/reorder-list
11,Container With Most Water,50.8%,Medium,0.6631685190860763, https://leetcode.com/problems/container-with-most-water
1038,Binary Search Tree to Greater Sum Tree,80.8%,Medium,0.6563976383512038, https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
640,Solve the Equation,42.0%,Medium,0.648363577932972, https://leetcode.com/problems/solve-the-equation
895,Maximum Frequency Stack,60.6%,Hard,0.6397557387655486, https://leetcode.com/problems/maximum-frequency-stack
165,Compare Version Numbers,27.4%,Medium,0.6394004632572682, https://leetcode.com/problems/compare-version-numbers
210,Course Schedule II,40.7%,Medium,0.6329329320920142, https://leetcode.com/problems/course-schedule-ii
91,Decode Ways,24.7%,Medium,0.6216605021582633, https://leetcode.com/problems/decode-ways
767,Reorganize String,48.7%,Medium,0.6188332351820143, https://leetcode.com/problems/reorganize-string
1219,Path with Maximum Gold,65.1%,Medium,0.6151572787436681, https://leetcode.com/problems/path-with-maximum-gold
543,Diameter of Binary Tree,48.4%,Easy,0.6049865380663455, https://leetcode.com/problems/diameter-of-binary-tree
399,Evaluate Division,51.6%,Medium,0.6025713727780729, https://leetcode.com/problems/evaluate-division
109,Convert Sorted List to Binary Search Tree,47.7%,Medium,0.5978370007556205, https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree
1214,Two Sum BSTs,67.6%,Medium,0.5957174923400869, https://leetcode.com/problems/two-sum-bsts
721,Accounts Merge,48.8%,Medium,0.5908536653497264, https://leetcode.com/problems/accounts-merge
445,Add Two Numbers II,54.5%,Medium,0.5844726602120818, https://leetcode.com/problems/add-two-numbers-ii
55,Jump Game,34.6%,Medium,0.5804024133599197, https://leetcode.com/problems/jump-game
317,Shortest Distance from All Buildings,41.4%,Hard,0.5785023490481647, https://leetcode.com/problems/shortest-distance-from-all-buildings
362,Design Hit Counter,63.7%,Medium,0.5752838074863666, https://leetcode.com/problems/design-hit-counter
634,Find the Derangement of An Array,40.1%,Medium,0.5623075796011341, https://leetcode.com/problems/find-the-derangement-of-an-array
987,Vertical Order Traversal of a Binary Tree,36.6%,Medium,0.5577804658218486, https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
105,Construct Binary Tree from Preorder and Inorder Traversal,48.8%,Medium,0.5575777917297663, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
289,Game of Life,54.5%,Medium,0.552915490474362, https://leetcode.com/problems/game-of-life
489,Robot Room Cleaner,69.7%,Hard,0.5479829869763493, https://leetcode.com/problems/robot-room-cleaner
341,Flatten Nested List Iterator,52.9%,Medium,0.5461187395622055, https://leetcode.com/problems/flatten-nested-list-iterator
93,Restore IP Addresses,35.6%,Medium,0.541488403342866, https://leetcode.com/problems/restore-ip-addresses
207,Course Schedule,43.1%,Medium,0.5403433580969076, https://leetcode.com/problems/course-schedule
770,Basic Calculator IV,48.1%,Hard,0.538996500732687, https://leetcode.com/problems/basic-calculator-iv
480,Sliding Window Median,37.2%,Hard,0.5274955113973754, https://leetcode.com/problems/sliding-window-median
76,Minimum Window Substring,34.6%,Hard,0.5242373922767427, https://leetcode.com/problems/minimum-window-substring
1429,First Unique Number,47.0%,Medium,0.5239621016713606, https://leetcode.com/problems/first-unique-number
622,Design Circular Queue,43.7%,Medium,0.5230167669664014, https://leetcode.com/problems/design-circular-queue
103,Binary Tree Zigzag Level Order Traversal,48.3%,Medium,0.5211513032333475, https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal
206,Reverse Linked List,62.5%,Easy,0.5170143403889669, https://leetcode.com/problems/reverse-linked-list
215,Kth Largest Element in an Array,55.4%,Medium,0.5073003557203055, https://leetcode.com/problems/kth-largest-element-in-an-array
347,Top K Frequent Elements,61.2%,Medium,0.504202490273986, https://leetcode.com/problems/top-k-frequent-elements
22,Generate Parentheses,62.7%,Medium,0.4881938233057933, https://leetcode.com/problems/generate-parentheses
1236,Web Crawler,64.3%,Medium,0.48550781578170077, https://leetcode.com/problems/web-crawler
388,Longest Absolute File Path,41.8%,Medium,0.4754236967150748, https://leetcode.com/problems/longest-absolute-file-path
352,Data Stream as Disjoint Intervals,47.3%,Hard,0.47516062535545167, https://leetcode.com/problems/data-stream-as-disjoint-intervals
188,Best Time to Buy and Sell Stock IV,28.0%,Hard,0.46969134068857316, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
116,Populating Next Right Pointers in Each Node,45.2%,Medium,0.4677920544408954, https://leetcode.com/problems/populating-next-right-pointers-in-each-node
36,Valid Sudoku,48.7%,Medium,0.46376952253193504, https://leetcode.com/problems/valid-sudoku
1046,Last Stone Weight,62.2%,Easy,0.46111558994152596, https://leetcode.com/problems/last-stone-weight
98,Validate Binary Search Tree,27.8%,Medium,0.4560506048962707, https://leetcode.com/problems/validate-binary-search-tree
25,Reverse Nodes in k-Group,42.1%,Hard,0.4557571315683002, https://leetcode.com/problems/reverse-nodes-in-k-group
465,Optimal Account Balancing,46.9%,Hard,0.44746022914476763, https://leetcode.com/problems/optimal-account-balancing
221,Maximal Square,37.7%,Medium,0.4439595076531865, https://leetcode.com/problems/maximal-square
124,Binary Tree Maximum Path Sum,34.3%,Hard,0.44128780123683403, https://leetcode.com/problems/binary-tree-maximum-path-sum
384,Shuffle an Array,52.8%,Medium,0.4403223646462055, https://leetcode.com/problems/shuffle-an-array
564,Find the Closest Palindrome,19.7%,Hard,0.43712242797885603, https://leetcode.com/problems/find-the-closest-palindrome
84,Largest Rectangle in Histogram,35.2%,Hard,0.42904427702947245, https://leetcode.com/problems/largest-rectangle-in-histogram
737,Sentence Similarity II,45.8%,Medium,0.4265185173059967, https://leetcode.com/problems/sentence-similarity-ii
218,The Skyline Problem,34.6%,Hard,0.42040668810636345, https://leetcode.com/problems/the-skyline-problem
199,Binary Tree Right Side View,54.1%,Medium,0.41496535680316016, https://leetcode.com/problems/binary-tree-right-side-view
997,Find the Town Judge,50.1%,Easy,0.41333031719338453, https://leetcode.com/problems/find-the-town-judge
46,Permutations,63.5%,Medium,0.41293686083744285, https://leetcode.com/problems/permutations
79,Word Search,35.6%,Medium,0.41227293846941043, https://leetcode.com/problems/word-search
735,Asteroid Collision,41.0%,Medium,0.4100436801024917, https://leetcode.com/problems/asteroid-collision
675,Cut Off Trees for Golf Event,34.6%,Hard,0.40225040958769004, https://leetcode.com/problems/cut-off-trees-for-golf-event
378,Kth Smallest Element in a Sorted Matrix,54.3%,Medium,0.4017523534768937, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
1011,Capacity To Ship Packages Within D Days,58.1%,Medium,0.3980529335976609, https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
1335,Minimum Difficulty of a Job Schedule,57.6%,Hard,0.3963047387095001, https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule
85,Maximal Rectangle,37.7%,Hard,0.3942163955722937, https://leetcode.com/problems/maximal-rectangle
1197,Minimum Knight Moves,36.1%,Medium,0.39358878405685155, https://leetcode.com/problems/minimum-knight-moves
688,Knight Probability in Chessboard,48.9%,Medium,0.38977851194046487, https://leetcode.com/problems/knight-probability-in-chessboard
57,Insert Interval,33.5%,Hard,0.3889321379062142, https://leetcode.com/problems/insert-interval
1215,Stepping Numbers,41.6%,Medium,0.3856624808119847, https://leetcode.com/problems/stepping-numbers
1057,Campus Bikes,57.7%,Medium,0.3787139017009125, https://leetcode.com/problems/campus-bikes
75,Sort Colors,47.3%,Medium,0.3727364556976202, https://leetcode.com/problems/sort-colors
101,Symmetric Tree,46.8%,Easy,0.372371993620526, https://leetcode.com/problems/symmetric-tree
1279,Traffic Light Controlled Intersection,74.3%,Easy,0.37117603462953225, https://leetcode.com/problems/traffic-light-controlled-intersection
336,Palindrome Pairs,33.7%,Hard,0.3591927799310734, https://leetcode.com/problems/palindrome-pairs
556,Next Greater Element III,31.7%,Medium,0.3584697395147556, https://leetcode.com/problems/next-greater-element-iii
978,Longest Turbulent Subarray,46.6%,Medium,0.3581093214258754, https://leetcode.com/problems/longest-turbulent-subarray
1032,Stream of Characters,48.3%,Hard,0.35736199308977074, https://leetcode.com/problems/stream-of-characters
387,First Unique Character in a String,53.4%,Easy,0.3502477066068738, https://leetcode.com/problems/first-unique-character-in-a-string
332,Reconstruct Itinerary,36.7%,Medium,0.3499348287861282, https://leetcode.com/problems/reconstruct-itinerary
628,Maximum Product of Three Numbers,47.1%,Easy,0.3483066942682158, https://leetcode.com/problems/maximum-product-of-three-numbers
1100,Find K-Length Substrings With No Repeated Characters,72.7%,Medium,0.3483066942682158, https://leetcode.com/problems/find-k-length-substrings-with-no-repeated-characters
13,Roman to Integer,55.7%,Easy,0.34754876247610755, https://leetcode.com/problems/roman-to-integer
39,Combination Sum,56.1%,Medium,0.34653485590252786, https://leetcode.com/problems/combination-sum
312,Burst Balloons,51.8%,Hard,0.3462131701037017, https://leetcode.com/problems/burst-balloons
529,Minesweeper,59.1%,Medium,0.3416302106614813, https://leetcode.com/problems/minesweeper
1130,Minimum Cost Tree From Leaf Values,66.1%,Medium,0.33787755363431937, https://leetcode.com/problems/minimum-cost-tree-from-leaf-values
133,Clone Graph,34.8%,Medium,0.33670563608545373, https://leetcode.com/problems/clone-graph
287,Find the Duplicate Number,55.5%,Medium,0.33544722224040363, https://leetcode.com/problems/find-the-duplicate-number
333,Largest BST Subtree,35.8%,Medium,0.32931497055013925, https://leetcode.com/problems/largest-bst-subtree
560,Subarray Sum Equals K,43.9%,Medium,0.3271780031910384, https://leetcode.com/problems/subarray-sum-equals-k
32,Longest Valid Parentheses,28.4%,Hard,0.3269467909737243, https://leetcode.com/problems/longest-valid-parentheses
794,Valid Tic-Tac-Toe State,32.6%,Medium,0.32676342249425205, https://leetcode.com/problems/valid-tic-tac-toe-state
695,Max Area of Island,62.7%,Medium,0.32657434158263016, https://leetcode.com/problems/max-area-of-island
518,Coin Change 2,50.2%,Medium,0.32305590883561364, https://leetcode.com/problems/coin-change-2
901,Online Stock Span,60.2%,Medium,0.3225465062722876, https://leetcode.com/problems/online-stock-span
547,Friend Circles,58.6%,Medium,0.31641031482435944, https://leetcode.com/problems/friend-circles
135,Candy,31.6%,Hard,0.3148768941781284, https://leetcode.com/problems/candy
102,Binary Tree Level Order Traversal,54.6%,Medium,0.3108352169668257, https://leetcode.com/problems/binary-tree-level-order-traversal
72,Edit Distance,44.8%,Hard,0.30928199098237896, https://leetcode.com/problems/edit-distance
41,First Missing Positive,32.0%,Hard,0.3088033158177097, https://leetcode.com/problems/first-missing-positive
185,Department Top Three Salaries,34.5%,Hard,0.3067091029533853, https://leetcode.com/problems/department-top-three-salaries
10,Regular Expression Matching,26.8%,Hard,0.3026257535192428, https://leetcode.com/problems/regular-expression-matching
205,Isomorphic Strings,39.8%,Easy,0.30101800626340847, https://leetcode.com/problems/isomorphic-strings
854,K-Similar Strings,38.2%,Hard,0.3001856330111831, https://leetcode.com/problems/k-similar-strings
703,Kth Largest Element in a Stream,49.7%,Easy,0.3000268349758617, https://leetcode.com/problems/kth-largest-element-in-a-stream
1244,Design A Leaderboard,60.7%,Medium,0.29681946470121906, https://leetcode.com/problems/design-a-leaderboard
1229,Meeting Scheduler,52.7%,Medium,0.2955601745092634, https://leetcode.com/problems/meeting-scheduler
134,Gas Station,38.5%,Medium,0.29303035974511743, https://leetcode.com/problems/gas-station
1031,Maximum Sum of Two Non-Overlapping Subarrays,57.9%,Medium,0.2928670946738281, https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
1275,Find Winner on a Tic Tac Toe Game,52.8%,Easy,0.2924262358737592, https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game
261,Graph Valid Tree,42.2%,Medium,0.29095999624845137, https://leetcode.com/problems/graph-valid-tree
1166,Design File System,56.8%,Medium,0.28978070910870213, https://leetcode.com/problems/design-file-system
417,Pacific Atlantic Water Flow,41.1%,Medium,0.2794243872127994, https://leetcode.com/problems/pacific-atlantic-water-flow
410,Split Array Largest Sum,44.5%,Hard,0.2778297760087693, https://leetcode.com/problems/split-array-largest-sum
1172,Dinner Plate Stacks,38.2%,Hard,0.2711095169699942, https://leetcode.com/problems/dinner-plate-stacks
1120,Maximum Average Subtree,61.9%,Medium,0.2694761079552085, https://leetcode.com/problems/maximum-average-subtree
409,Longest Palindrome,50.3%,Easy,0.268782121321297, https://leetcode.com/problems/longest-palindrome
19,Remove Nth Node From End of List,35.2%,Medium,0.2685901769658948, https://leetcode.com/problems/remove-nth-node-from-end-of-list
426,Convert Binary Search Tree to Sorted Doubly Linked List,59.1%,Medium,0.2625527836498761, https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list
18,4Sum,33.7%,Medium,0.26175539010512316, https://leetcode.com/problems/4sum
1139,Largest 1-Bordered Square,47.5%,Medium,0.26159729523649006, https://leetcode.com/problems/largest-1-bordered-square
300,Longest Increasing Subsequence,42.6%,Medium,0.25998614206252363, https://leetcode.com/problems/longest-increasing-subsequence
37,Sudoku Solver,43.6%,Hard,0.2578291093020998, https://leetcode.com/problems/sudoku-solver
632,Smallest Range Covering Elements from K Lists,52.4%,Hard,0.2574120081490246, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
177,Nth Highest Salary,31.4%,Medium,0.25708853309999324, https://leetcode.com/problems/nth-highest-salary
315,Count of Smaller Numbers After Self,41.5%,Hard,0.2567607594720918, https://leetcode.com/problems/count-of-smaller-numbers-after-self
466,Count The Repetitions,28.2%,Hard,0.2561688067457042, https://leetcode.com/problems/count-the-repetitions
286,Walls and Gates,54.5%,Medium,0.2531417471996048, https://leetcode.com/problems/walls-and-gates
187,Repeated DNA Sequences,38.9%,Medium,0.2529118727100632, https://leetcode.com/problems/repeated-dna-sequences
48,Rotate Image,56.7%,Medium,0.2525907526405108, https://leetcode.com/problems/rotate-image
96,Unique Binary Search Trees,52.9%,Medium,0.24754171650095222, https://leetcode.com/problems/unique-binary-search-trees
1066,Campus Bikes II,54.2%,Medium,0.24445333790096083, https://leetcode.com/problems/campus-bikes-ii
128,Longest Consecutive Sequence,45.1%,Hard,0.24299520815961717, https://leetcode.com/problems/longest-consecutive-sequence
153,Find Minimum in Rotated Sorted Array,45.1%,Medium,0.24048987826096146, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
775,Global and Local Inversions,42.1%,Medium,0.23922968906583414, https://leetcode.com/problems/global-and-local-inversions
120,Triangle,44.2%,Medium,0.23887525258068545, https://leetcode.com/problems/triangle
176,Second Highest Salary,31.6%,Easy,0.2367792886617929, https://leetcode.com/problems/second-highest-salary
296,Best Meeting Point,57.5%,Hard,0.23670108287626285, https://leetcode.com/problems/best-meeting-point
51,N-Queens,46.6%,Hard,0.2346473757956944, https://leetcode.com/problems/n-queens
1188,Design Bounded Blocking Queue,70.5%,Medium,0.23300728083654992, https://leetcode.com/problems/design-bounded-blocking-queue
1094,Car Pooling,56.7%,Medium,0.2280495300830642, https://leetcode.com/problems/car-pooling
682,Baseball Game,63.7%,Easy,0.22057361810180773, https://leetcode.com/problems/baseball-game
29,Divide Two Integers,16.4%,Medium,0.2188530145453416, https://leetcode.com/problems/divide-two-integers
1122,Relative Sort Array,67.7%,Easy,0.21796115980722663, https://leetcode.com/problems/relative-sort-array
939,Minimum Area Rectangle,51.8%,Medium,0.2169226914391073, https://leetcode.com/problems/minimum-area-rectangle
192,Word Frequency,25.8%,Medium,0.21614863444241852, https://leetcode.com/problems/word-frequency
373,Find K Pairs with Smallest Sums,36.7%,Medium,0.21472498084861397, https://leetcode.com/problems/find-k-pairs-with-smallest-sums
442,Find All Duplicates in an Array,67.8%,Medium,0.21334822899856468, https://leetcode.com/problems/find-all-duplicates-in-an-array
152,Maximum Product Subarray,31.7%,Medium,0.21257635189056073, https://leetcode.com/problems/maximum-product-subarray
356,Line Reflection,31.8%,Medium,0.2124355370417375, https://leetcode.com/problems/line-reflection
229,Majority Element II,35.6%,Medium,0.21162970925187066, https://leetcode.com/problems/majority-element-ii
1135,Connecting Cities With Minimum Cost,57.5%,Medium,0.21056476910734964, https://leetcode.com/problems/connecting-cities-with-minimum-cost
117,Populating Next Right Pointers in Each Node II,39.1%,Medium,0.20860539286818253, https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii
169,Majority Element,58.7%,Easy,0.2079562741042954, https://leetcode.com/problems/majority-element
123,Best Time to Buy and Sell Stock III,37.5%,Hard,0.2064707887143865, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
1004,Max Consecutive Ones III,59.1%,Medium,0.20643953436639223, https://leetcode.com/problems/max-consecutive-ones-iii
148,Sort List,42.3%,Medium,0.20552445387361853, https://leetcode.com/problems/sort-list
179,Largest Number,28.8%,Medium,0.20162217031985052, https://leetcode.com/problems/largest-number
542,01 Matrix,39.8%,Medium,0.2005882722187499, https://leetcode.com/problems/01-matrix
1143,Longest Common Subsequence,58.4%,Medium,0.20038826657183323, https://leetcode.com/problems/longest-common-subsequence
63,Unique Paths II,34.6%,Medium,0.19784257168907113, https://leetcode.com/problems/unique-paths-ii
690,Employee Importance,57.3%,Easy,0.19768561861869782, https://leetcode.com/problems/employee-importance
1315,Sum of Nodes with Even-Valued Grandparent,83.5%,Medium,0.19757677034220278, https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent
88,Merge Sorted Array,39.4%,Easy,0.19706016197271087, https://leetcode.com/problems/merge-sorted-array
