ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
460,LFU Cache,34.2%,Hard,3.3776519095965654, https://leetcode.com/problems/lfu-cache
15,3Sum,26.8%,Medium,3.3710842155526985, https://leetcode.com/problems/3sum
33,Search in Rotated Sorted Array,34.5%,Medium,3.3666485807729396, https://leetcode.com/problems/search-in-rotated-sorted-array
675,Cut Off Trees for Golf Event,34.6%,Hard,3.36225540086527, https://leetcode.com/problems/cut-off-trees-for-golf-event
588,Design In-Memory File System,45.9%,Hard,3.360532016478895, https://leetcode.com/problems/design-in-memory-file-system
909,Snakes and Ladders,38.4%,Medium,3.343741372618161, https://leetcode.com/problems/snakes-and-ladders
165,Compare Version Numbers,27.4%,Medium,3.2759201587167275, https://leetcode.com/problems/compare-version-numbers
56,Merge Intervals,39.3%,Medium,3.274551916823998, https://leetcode.com/problems/merge-intervals
380,Insert Delete GetRandom O(1),47.5%,Medium,3.264575909538694, https://leetcode.com/problems/insert-delete-getrandom-o1
53,Maximum Subarray,46.5%,Easy,3.2518398869431175, https://leetcode.com/problems/maximum-subarray
49,Group Anagrams,56.9%,Medium,3.2464298158187788, https://leetcode.com/problems/group-anagrams
545,Boundary of Binary Tree,38.9%,Medium,3.2370535533630154, https://leetcode.com/problems/boundary-of-binary-tree
11,Container With Most Water,50.8%,Medium,3.1775832534023336, https://leetcode.com/problems/container-with-most-water
76,Minimum Window Substring,34.6%,Hard,3.1730470473640895, https://leetcode.com/problems/minimum-window-substring
54,Spiral Matrix,34.1%,Medium,3.1133021060526898, https://leetcode.com/problems/spiral-matrix
1152,Analyze User Website Visit Pattern,43.5%,Medium,3.092908705843992, https://leetcode.com/problems/analyze-user-website-visit-pattern
45,Jump Game II,30.6%,Hard,3.0792002097019933, https://leetcode.com/problems/jump-game-ii
206,Reverse Linked List,62.5%,Easy,3.0671059105253646, https://leetcode.com/problems/reverse-linked-list
1167,Minimum Cost to Connect Sticks,62.8%,Medium,3.0601766637553607, https://leetcode.com/problems/minimum-cost-to-connect-sticks
277,Find the Celebrity,41.8%,Medium,2.94934502263689, https://leetcode.com/problems/find-the-celebrity
124,Binary Tree Maximum Path Sum,34.3%,Hard,2.9289335381500554, https://leetcode.com/problems/binary-tree-maximum-path-sum
322,Coin Change,35.5%,Medium,2.9225882870663615, https://leetcode.com/problems/coin-change
863,All Nodes Distance K in Binary Tree,55.4%,Medium,2.8584437554191786, https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree
694,Number of Distinct Islands,56.0%,Medium,2.8410258837930096, https://leetcode.com/problems/number-of-distinct-islands
103,Binary Tree Zigzag Level Order Traversal,48.3%,Medium,2.828681880742103, https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal
733,Flood Fill,55.3%,Easy,2.79988479636092, https://leetcode.com/problems/flood-fill
25,Reverse Nodes in k-Group,42.1%,Hard,2.7613797410092618, https://leetcode.com/problems/reverse-nodes-in-k-group
341,Flatten Nested List Iterator,52.9%,Medium,2.754450954511437, https://leetcode.com/problems/flatten-nested-list-iterator
98,Validate Binary Search Tree,27.8%,Medium,2.737334189986096, https://leetcode.com/problems/validate-binary-search-tree
490,The Maze,51.4%,Medium,2.6684292618304393, https://leetcode.com/problems/the-maze
208,Implement Trie (Prefix Tree),49.4%,Medium,2.65382797633134, https://leetcode.com/problems/implement-trie-prefix-tree
535,Encode and Decode TinyURL,79.9%,Medium,2.648278198910626, https://leetcode.com/problems/encode-and-decode-tinyurl
1268,Search Suggestions System,63.2%,Medium,2.6191388654944228, https://leetcode.com/problems/search-suggestions-system
224,Basic Calculator,36.8%,Hard,2.6186476779233394, https://leetcode.com/problems/basic-calculator
99,Recover Binary Search Tree,39.7%,Hard,2.5927917375731657, https://leetcode.com/problems/recover-binary-search-tree
289,Game of Life,54.5%,Medium,2.5856365392630773, https://leetcode.com/problems/game-of-life
438,Find All Anagrams in a String,43.3%,Medium,2.5722353072335498, https://leetcode.com/problems/find-all-anagrams-in-a-string
116,Populating Next Right Pointers in Each Node,45.2%,Medium,2.57096386118438, https://leetcode.com/problems/populating-next-right-pointers-in-each-node
22,Generate Parentheses,62.7%,Medium,2.5685235165995333, https://leetcode.com/problems/generate-parentheses
218,The Skyline Problem,34.6%,Hard,2.559475345285509, https://leetcode.com/problems/the-skyline-problem
772,Basic Calculator III,41.3%,Hard,2.55813888845901, https://leetcode.com/problems/basic-calculator-iii
314,Binary Tree Vertical Order Traversal,45.3%,Medium,2.550800170263845, https://leetcode.com/problems/binary-tree-vertical-order-traversal
387,First Unique Character in a String,53.4%,Easy,2.54799745525127, https://leetcode.com/problems/first-unique-character-in-a-string
105,Construct Binary Tree from Preorder and Inorder Traversal,48.8%,Medium,2.5404024506810825, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
215,Kth Largest Element in an Array,55.4%,Medium,2.5347978538534184, https://leetcode.com/problems/kth-largest-element-in-an-array
102,Binary Tree Level Order Traversal,54.6%,Medium,2.5203331450038857, https://leetcode.com/problems/binary-tree-level-order-traversal
207,Course Schedule,43.1%,Medium,2.503721648394562, https://leetcode.com/problems/course-schedule
91,Decode Ways,24.7%,Medium,2.490602261668241, https://leetcode.com/problems/decode-ways
140,Word Break II,32.6%,Hard,2.479095544790561, https://leetcode.com/problems/word-break-ii
64,Minimum Path Sum,54.5%,Medium,2.4716559596617222, https://leetcode.com/problems/minimum-path-sum
84,Largest Rectangle in Histogram,35.2%,Hard,2.4467234894421694, https://leetcode.com/problems/largest-rectangle-in-histogram
866,Prime Palindrome,24.9%,Medium,2.426668322236189, https://leetcode.com/problems/prime-palindrome
13,Roman to Integer,55.7%,Easy,2.416073231744048, https://leetcode.com/problems/roman-to-integer
227,Basic Calculator II,36.9%,Medium,2.4100145835028153, https://leetcode.com/problems/basic-calculator-ii
117,Populating Next Right Pointers in Each Node II,39.1%,Medium,2.3950274761670123, https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii
505,The Maze II,47.7%,Medium,2.3775245123756745, https://leetcode.com/problems/the-maze-ii
449,Serialize and Deserialize BST,52.0%,Medium,2.355719394696847, https://leetcode.com/problems/serialize-and-deserialize-bst
55,Jump Game,34.6%,Medium,2.354033209232933, https://leetcode.com/problems/jump-game
695,Max Area of Island,62.7%,Medium,2.3328594765055053, https://leetcode.com/problems/max-area-of-island
362,Design Hit Counter,63.7%,Medium,2.3302202652283723, https://leetcode.com/problems/design-hit-counter
235,Lowest Common Ancestor of a Binary Search Tree,49.9%,Easy,2.3282029797125845, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
93,Restore IP Addresses,35.6%,Medium,2.3249869771549077, https://leetcode.com/problems/restore-ip-addresses
1000,Minimum Cost to Merge Stones,39.8%,Hard,2.285269832848969, https://leetcode.com/problems/minimum-cost-to-merge-stones
74,Search a 2D Matrix,36.5%,Medium,2.2752799670533843, https://leetcode.com/problems/search-a-2d-matrix
8,String to Integer (atoi),15.4%,Medium,2.240034398814754, https://leetcode.com/problems/string-to-integer-atoi
1102,Path With Maximum Minimum Value,49.2%,Medium,2.236364097993119, https://leetcode.com/problems/path-with-maximum-minimum-value
221,Maximal Square,37.7%,Medium,2.2359845035549557, https://leetcode.com/problems/maximal-square
543,Diameter of Binary Tree,48.4%,Easy,2.2300472912033396, https://leetcode.com/problems/diameter-of-binary-tree
101,Symmetric Tree,46.8%,Easy,2.218229616099434, https://leetcode.com/problems/symmetric-tree
711,Number of Distinct Islands II,47.3%,Hard,2.1972245773362196, https://leetcode.com/problems/number-of-distinct-islands-ii
173,Binary Search Tree Iterator,56.6%,Medium,2.1894746276945916, https://leetcode.com/problems/binary-search-tree-iterator
445,Add Two Numbers II,54.5%,Medium,2.1695498551799988, https://leetcode.com/problems/add-two-numbers-ii
143,Reorder List,37.1%,Medium,2.148764391721176, https://leetcode.com/problems/reorder-list
31,Next Permutation,32.6%,Medium,2.1484244000997346, https://leetcode.com/problems/next-permutation
134,Gas Station,38.5%,Medium,2.142566589871282, https://leetcode.com/problems/gas-station
234,Palindrome Linked List,39.3%,Easy,2.134538085279358, https://leetcode.com/problems/palindrome-linked-list
199,Binary Tree Right Side View,54.1%,Medium,2.1265239954461888, https://leetcode.com/problems/binary-tree-right-side-view
72,Edit Distance,44.8%,Hard,2.121008287749178, https://leetcode.com/problems/edit-distance
149,Max Points on a Line,16.9%,Hard,2.1126877423916333, https://leetcode.com/problems/max-points-on-a-line
79,Word Search,35.6%,Medium,2.1111316640536213, https://leetcode.com/problems/word-search
347,Top K Frequent Elements,61.2%,Medium,2.101870619522738, https://leetcode.com/problems/top-k-frequent-elements
62,Unique Paths,54.1%,Medium,2.0850418565392053, https://leetcode.com/problems/unique-paths
631,Design Excel Sum Formula,31.6%,Hard,2.0739919369122712, https://leetcode.com/problems/design-excel-sum-formula
394,Decode String,50.0%,Medium,2.0663903647082917, https://leetcode.com/problems/decode-string
353,Design Snake Game,34.2%,Medium,2.0643120655473823, https://leetcode.com/problems/design-snake-game
384,Shuffle an Array,52.8%,Medium,2.051144428767012, https://leetcode.com/problems/shuffle-an-array
323,Number of Connected Components in an Undirected Graph,56.0%,Medium,2.0420691989817303, https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph
133,Clone Graph,34.8%,Medium,2.032877757580115, https://leetcode.com/problems/clone-graph
706,Design HashMap,61.3%,Easy,1.9992790950371089, https://leetcode.com/problems/design-hashmap
336,Palindrome Pairs,33.7%,Hard,1.9947738093111118, https://leetcode.com/problems/palindrome-pairs
682,Baseball Game,63.7%,Easy,1.9698767413574847, https://leetcode.com/problems/baseball-game
759,Employee Free Time,66.2%,Hard,1.9498164040223784, https://leetcode.com/problems/employee-free-time
281,Zigzag Iterator,58.4%,Medium,1.9424197441155449, https://leetcode.com/problems/zigzag-iterator
1091,Shortest Path in Binary Matrix,38.2%,Medium,1.9257261904488205, https://leetcode.com/problems/shortest-path-in-binary-matrix
1120,Maximum Average Subtree,61.9%,Medium,1.9180337795270583, https://leetcode.com/problems/maximum-average-subtree
185,Department Top Three Salaries,34.5%,Hard,1.9085241431117688, https://leetcode.com/problems/department-top-three-salaries
150,Evaluate Reverse Polish Notation,36.3%,Medium,1.9012041599672846, https://leetcode.com/problems/evaluate-reverse-polish-notation
10,Regular Expression Matching,26.8%,Hard,1.8952971922607, https://leetcode.com/problems/regular-expression-matching
564,Find the Closest Palindrome,19.7%,Hard,1.8891939196134606, https://leetcode.com/problems/find-the-closest-palindrome
71,Simplify Path,32.6%,Medium,1.888682852832007, https://leetcode.com/problems/simplify-path
1099,Two Sum Less Than K,60.6%,Easy,1.8844097937561664, https://leetcode.com/problems/two-sum-less-than-k
96,Unique Binary Search Trees,52.9%,Medium,1.883023885568637, https://leetcode.com/problems/unique-binary-search-trees
417,Pacific Atlantic Water Flow,41.1%,Medium,1.8768501431988962, https://leetcode.com/problems/pacific-atlantic-water-flow
1279,Traffic Light Controlled Intersection,74.3%,Easy,1.8726661078408553, https://leetcode.com/problems/traffic-light-controlled-intersection
122,Best Time to Buy and Sell Stock II,57.0%,Easy,1.8525949058444695, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
895,Maximum Frequency Stack,60.6%,Hard,1.8490817503358836, https://leetcode.com/problems/maximum-frequency-stack
97,Interleaving String,31.5%,Hard,1.83971213304063, https://leetcode.com/problems/interleaving-string
286,Walls and Gates,54.5%,Medium,1.8391208816311395, https://leetcode.com/problems/walls-and-gates
640,Solve the Equation,42.0%,Medium,1.833456992769655, https://leetcode.com/problems/solve-the-equation
39,Combination Sum,56.1%,Medium,1.817926014095787, https://leetcode.com/problems/combination-sum
59,Spiral Matrix II,53.9%,Medium,1.8176193109460805, https://leetcode.com/problems/spiral-matrix-ii
317,Shortest Distance from All Buildings,41.4%,Hard,1.8109171432609883, https://leetcode.com/problems/shortest-distance-from-all-buildings
529,Minesweeper,59.1%,Medium,1.7898723201494031, https://leetcode.com/problems/minesweeper
169,Majority Element,58.7%,Easy,1.7889052208605918, https://leetcode.com/problems/majority-element
152,Maximum Product Subarray,31.7%,Medium,1.7713469853694581, https://leetcode.com/problems/maximum-product-subarray
503,Next Greater Element II,56.5%,Medium,1.770513630608183, https://leetcode.com/problems/next-greater-element-ii
210,Course Schedule II,40.7%,Medium,1.7702354394987208, https://leetcode.com/problems/course-schedule-ii
167,Two Sum II - Input array is sorted,54.1%,Easy,1.7588952422994573, https://leetcode.com/problems/two-sum-ii-input-array-is-sorted
78,Subsets,62.0%,Medium,1.755791978967868, https://leetcode.com/problems/subsets
312,Burst Balloons,51.8%,Hard,1.7426298809449383, https://leetcode.com/problems/burst-balloons
88,Merge Sorted Array,39.4%,Easy,1.741132376248305, https://leetcode.com/problems/merge-sorted-array
315,Count of Smaller Numbers After Self,41.5%,Hard,1.7376152797037996, https://leetcode.com/problems/count-of-smaller-numbers-after-self
211,Add and Search Word - Data structure design,38.1%,Medium,1.727663895328723, https://leetcode.com/problems/add-and-search-word-data-structure-design
252,Meeting Rooms,54.6%,Easy,1.727286498219969, https://leetcode.com/problems/meeting-rooms
92,Reverse Linked List II,38.8%,Medium,1.7268015729532826, https://leetcode.com/problems/reverse-linked-list-ii
1155,Number of Dice Rolls With Target Sum,49.0%,Medium,1.7200707644102335, https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
160,Intersection of Two Linked Lists,40.6%,Easy,1.7175192044428398, https://leetcode.com/problems/intersection-of-two-linked-lists
538,Convert BST to Greater Tree,55.4%,Easy,1.7154361234077207, https://leetcode.com/problems/convert-bst-to-greater-tree
36,Valid Sudoku,48.7%,Medium,1.7143211698041672, https://leetcode.com/problems/valid-sudoku
261,Graph Valid Tree,42.2%,Medium,1.7120554575780782, https://leetcode.com/problems/graph-valid-tree
41,First Missing Positive,32.0%,Hard,1.7077985883022846, https://leetcode.com/problems/first-missing-positive
75,Sort Colors,47.3%,Medium,1.7055667578592613, https://leetcode.com/problems/sort-colors
332,Reconstruct Itinerary,36.7%,Medium,1.70247908836567, https://leetcode.com/problems/reconstruct-itinerary
388,Longest Absolute File Path,41.8%,Medium,1.701920835619497, https://leetcode.com/problems/longest-absolute-file-path
980,Unique Paths III,73.3%,Hard,1.6945957207744073, https://leetcode.com/problems/unique-paths-iii
32,Longest Valid Parentheses,28.4%,Hard,1.6919770613401734, https://leetcode.com/problems/longest-valid-parentheses
128,Longest Consecutive Sequence,45.1%,Hard,1.6865841637000685, https://leetcode.com/problems/longest-consecutive-sequence
653,Two Sum IV - Input is a BST,55.5%,Easy,1.6840881035040853, https://leetcode.com/problems/two-sum-iv-input-is-a-bst
153,Find Minimum in Rotated Sorted Array,45.1%,Medium,1.6770877689648518, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
46,Permutations,63.5%,Medium,1.6727146787726128, https://leetcode.com/problems/permutations
57,Insert Interval,33.5%,Hard,1.663668453758183, https://leetcode.com/problems/insert-interval
560,Subarray Sum Equals K,43.9%,Medium,1.6592537569720698, https://leetcode.com/problems/subarray-sum-equals-k
228,Summary Ranges,39.5%,Medium,1.6567376779326932, https://leetcode.com/problems/summary-ranges
19,Remove Nth Node From End of List,35.2%,Medium,1.65214258899559, https://leetcode.com/problems/remove-nth-node-from-end-of-list
815,Bus Routes,42.5%,Hard,1.6520112554791415, https://leetcode.com/problems/bus-routes
109,Convert Sorted List to Binary Search Tree,47.7%,Medium,1.6493576818898796, https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree
177,Nth Highest Salary,31.4%,Medium,1.6455495908564486, https://leetcode.com/problems/nth-highest-salary
489,Robot Room Cleaner,69.7%,Hard,1.6324326136038003, https://leetcode.com/problems/robot-room-cleaner
268,Missing Number,51.7%,Easy,1.6320760079492722, https://leetcode.com/problems/missing-number
767,Reorganize String,48.7%,Medium,1.629188040780247, https://leetcode.com/problems/reorganize-string
123,Best Time to Buy and Sell Stock III,37.5%,Hard,1.6269507084661998, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
496,Next Greater Element I,63.8%,Easy,1.6232949470955267, https://leetcode.com/problems/next-greater-element-i
179,Largest Number,28.8%,Medium,1.6163944622274604, https://leetcode.com/problems/largest-number
739,Daily Temperatures,63.3%,Medium,1.6160707692725675, https://leetcode.com/problems/daily-temperatures
135,Candy,31.6%,Hard,1.6085311570447844, https://leetcode.com/problems/candy
333,Largest BST Subtree,35.8%,Medium,1.6081890830491932, https://leetcode.com/problems/largest-bst-subtree
716,Max Stack,42.6%,Easy,1.5967072751794937, https://leetcode.com/problems/max-stack
983,Minimum Cost For Tickets,60.5%,Medium,1.5900124782015408, https://leetcode.com/problems/minimum-cost-for-tickets
284,Peeking Iterator,45.7%,Medium,1.5734095705907016, https://leetcode.com/problems/peeking-iterator
703,Kth Largest Element in a Stream,49.7%,Easy,1.5707712794799118, https://leetcode.com/problems/kth-largest-element-in-a-stream
403,Frog Jump,39.7%,Hard,1.5648607913227532, https://leetcode.com/problems/frog-jump
987,Vertical Order Traversal of a Binary Tree,36.6%,Medium,1.5645723589490914, https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
1135,Connecting Cities With Minimum Cost,57.5%,Medium,1.55814461804655, https://leetcode.com/problems/connecting-cities-with-minimum-cost
24,Swap Nodes in Pairs,50.4%,Medium,1.5573641606589284, https://leetcode.com/problems/swap-nodes-in-pairs
437,Path Sum III,47.2%,Medium,1.5554113655450712, https://leetcode.com/problems/path-sum-iii
300,Longest Increasing Subsequence,42.6%,Medium,1.5490046156762238, https://leetcode.com/problems/longest-increasing-subsequence
85,Maximal Rectangle,37.7%,Hard,1.537804933809427, https://leetcode.com/problems/maximal-rectangle
456,132 Pattern,28.9%,Medium,1.525732992790649, https://leetcode.com/problems/132-pattern
141,Linked List Cycle,41.1%,Easy,1.522542660710357, https://leetcode.com/problems/linked-list-cycle
113,Path Sum II,46.7%,Medium,1.5150515928584396, https://leetcode.com/problems/path-sum-ii
285,Inorder Successor in BST,40.4%,Medium,1.510518743584091, https://leetcode.com/problems/inorder-successor-in-bst
373,Find K Pairs with Smallest Sums,36.7%,Medium,1.5084295594383275, https://leetcode.com/problems/find-k-pairs-with-smallest-sums
188,Best Time to Buy and Sell Stock IV,28.0%,Hard,1.5043549047564093, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
346,Moving Average from Data Stream,70.9%,Easy,1.5026900216652235, https://leetcode.com/problems/moving-average-from-data-stream
16,3Sum Closest,46.0%,Medium,1.502292150830875, https://leetcode.com/problems/3sum-closest
70,Climbing Stairs,47.8%,Easy,1.4992054591551138, https://leetcode.com/problems/climbing-stairs
51,N-Queens,46.6%,Hard,1.4985525208443042, https://leetcode.com/problems/n-queens
556,Next Greater Element III,31.7%,Medium,1.4953904059628045, https://leetcode.com/problems/next-greater-element-iii
148,Sort List,42.3%,Medium,1.4930623365455966, https://leetcode.com/problems/sort-list
287,Find the Duplicate Number,55.5%,Medium,1.4924096601235335, https://leetcode.com/problems/find-the-duplicate-number
518,Coin Change 2,50.2%,Medium,1.4888697222870522, https://leetcode.com/problems/coin-change-2
176,Second Highest Salary,31.6%,Easy,1.4884959036034955, https://leetcode.com/problems/second-highest-salary
120,Triangle,44.2%,Medium,1.484114863291384, https://leetcode.com/problems/triangle
18,4Sum,33.7%,Medium,1.4782493997995902, https://leetcode.com/problems/4sum
270,Closest Binary Search Tree Value,48.5%,Easy,1.4782231041316831, https://leetcode.com/problems/closest-binary-search-tree-value
378,Kth Smallest Element in a Sorted Matrix,54.3%,Medium,1.4775268731337763, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
540,Single Element in a Sorted Array,57.9%,Medium,1.4535722160879798, https://leetcode.com/problems/single-element-in-a-sorted-array
205,Isomorphic Strings,39.8%,Easy,1.4257801948697113, https://leetcode.com/problems/isomorphic-strings
63,Unique Paths II,34.6%,Medium,1.4252857596598822, https://leetcode.com/problems/unique-paths-ii
1044,Longest Duplicate Substring,31.9%,Hard,1.4233794786674083, https://leetcode.com/problems/longest-duplicate-substring
73,Set Matrix Zeroes,43.1%,Medium,1.412093837666145, https://leetcode.com/problems/set-matrix-zeroes
480,Sliding Window Median,37.2%,Hard,1.4100242881620002, https://leetcode.com/problems/sliding-window-median
68,Text Justification,27.7%,Hard,1.4086426277269546, https://leetcode.com/problems/text-justification
232,Implement Queue using Stacks,49.6%,Easy,1.405609167303699, https://leetcode.com/problems/implement-queue-using-stacks
628,Maximum Product of Three Numbers,47.1%,Easy,1.395625688548775, https://leetcode.com/problems/maximum-product-of-three-numbers
442,Find All Duplicates in an Array,67.8%,Medium,1.3879078561527354, https://leetcode.com/problems/find-all-duplicates-in-an-array
229,Majority Element II,35.6%,Medium,1.3878563920773275, https://leetcode.com/problems/majority-element-ii
14,Longest Common Prefix,35.4%,Easy,1.3846092304355875, https://leetcode.com/problems/longest-common-prefix
787,Cheapest Flights Within K Stops,39.3%,Medium,1.3785446949130122, https://leetcode.com/problems/cheapest-flights-within-k-stops
340,Longest Substring with At Most K Distinct Characters,44.1%,Hard,1.376802072444063, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
325,Maximum Size Subarray Sum Equals k,46.8%,Medium,1.3718223285113562, https://leetcode.com/problems/maximum-size-subarray-sum-equals-k
44,Wildcard Matching,24.7%,Hard,1.3612330189496715, https://leetcode.com/problems/wildcard-matching
770,Basic Calculator IV,48.1%,Hard,1.349926716949016, https://leetcode.com/problems/basic-calculator-iv
136,Single Number,65.5%,Easy,1.3484621511838726, https://leetcode.com/problems/single-number
298,Binary Tree Longest Consecutive Sequence,47.1%,Medium,1.3468042514132559, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence
329,Longest Increasing Path in a Matrix,43.4%,Hard,1.3445409323873254, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
943,Find the Shortest Superstring,42.9%,Hard,1.3440770366239985, https://leetcode.com/problems/find-the-shortest-superstring
636,Exclusive Time of Functions,52.0%,Medium,1.337457727469282, https://leetcode.com/problems/exclusive-time-of-functions
369,Plus One Linked List,58.2%,Medium,1.3373637376483105, https://leetcode.com/problems/plus-one-linked-list
836,Rectangle Overlap,48.6%,Easy,1.3093762375177274, https://leetcode.com/problems/rectangle-overlap
104,Maximum Depth of Binary Tree,66.0%,Easy,1.3036892816187777, https://leetcode.com/problems/maximum-depth-of-binary-tree
28,Implement strStr(),34.5%,Easy,1.3004317080961885, https://leetcode.com/problems/implement-strstr
652,Find Duplicate Subtrees,50.2%,Medium,1.2947555287452976, https://leetcode.com/problems/find-duplicate-subtrees
6,ZigZag Conversion,36.3%,Medium,1.2945919484397381, https://leetcode.com/problems/zigzag-conversion
399,Evaluate Division,51.6%,Medium,1.2776123973076763, https://leetcode.com/problems/evaluate-division
516,Longest Palindromic Subsequence,53.2%,Medium,1.2647788135797973, https://leetcode.com/problems/longest-palindromic-subsequence
678,Valid Parenthesis String,31.0%,Medium,1.2621550094401792, https://leetcode.com/problems/valid-parenthesis-string
30,Substring with Concatenation of All Words,25.4%,Hard,1.2576954927329822, https://leetcode.com/problems/substring-with-concatenation-of-all-words
242,Valid Anagram,56.9%,Easy,1.2523912240430903, https://leetcode.com/problems/valid-anagram
349,Intersection of Two Arrays,62.5%,Easy,1.2500304774974387, https://leetcode.com/problems/intersection-of-two-arrays
688,Knight Probability in Chessboard,48.9%,Medium,1.2499797771635763, https://leetcode.com/problems/knight-probability-in-chessboard
