ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
686,Repeated String Match,32.3%,Easy,0.03984590854719967, https://leetcode.com/problems/repeated-string-match
344,Reverse String,68.5%,Easy,0.0393340697038369, https://leetcode.com/problems/reverse-string
560,Subarray Sum Equals K,43.9%,Medium,0.037871360699521406, https://leetcode.com/problems/subarray-sum-equals-k
389,Find the Difference,55.3%,Easy,0.03780374555587777, https://leetcode.com/problems/find-the-difference
64,Minimum Path Sum,54.5%,Medium,0.03769479893530684, https://leetcode.com/problems/minimum-path-sum
45,Jump Game II,30.6%,Hard,0.037651506203688394, https://leetcode.com/problems/jump-game-ii
402,Remove K Digits,28.4%,Medium,0.03755134565213245, https://leetcode.com/problems/remove-k-digits
95,Unique Binary Search Trees II,40.6%,Medium,0.037535682530377985, https://leetcode.com/problems/unique-binary-search-trees-ii
46,Permutations,63.5%,Medium,0.03732163223353564, https://leetcode.com/problems/permutations
375,Guess Number Higher or Lower II,40.3%,Medium,0.036634133179780384, https://leetcode.com/problems/guess-number-higher-or-lower-ii
51,N-Queens,46.6%,Hard,0.03651521297509749, https://leetcode.com/problems/n-queens
279,Perfect Squares,47.4%,Medium,0.03636764417087485, https://leetcode.com/problems/perfect-squares
20,Valid Parentheses,39.0%,Easy,0.03618871742239114, https://leetcode.com/problems/valid-parentheses
875,Koko Eating Bananas,52.1%,Medium,0.0359751024582779, https://leetcode.com/problems/koko-eating-bananas
32,Longest Valid Parentheses,28.4%,Hard,0.03595893038744387, https://leetcode.com/problems/longest-valid-parentheses
322,Coin Change,35.5%,Medium,0.03569682997206547, https://leetcode.com/problems/coin-change
59,Spiral Matrix II,53.9%,Medium,0.0351873674509732, https://leetcode.com/problems/spiral-matrix-ii
977,Squares of a Sorted Array,72.1%,Easy,0.0344861760711693, https://leetcode.com/problems/squares-of-a-sorted-array
49,Group Anagrams,56.9%,Medium,0.03372685005765885, https://leetcode.com/problems/group-anagrams
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.033453179586686504, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
198,House Robber,42.0%,Easy,0.033320991026093004, https://leetcode.com/problems/house-robber
78,Subsets,62.0%,Medium,0.03270937553603224, https://leetcode.com/problems/subsets
543,Diameter of Binary Tree,48.4%,Easy,0.032708305572393875, https://leetcode.com/problems/diameter-of-binary-tree
617,Merge Two Binary Trees,74.1%,Easy,0.03264929866766111, https://leetcode.com/problems/merge-two-binary-trees
48,Rotate Image,56.7%,Medium,0.03142936253029228, https://leetcode.com/problems/rotate-image
239,Sliding Window Maximum,43.0%,Hard,0.031228142547585713, https://leetcode.com/problems/sliding-window-maximum
131,Palindrome Partitioning,47.5%,Medium,0.03101558050692165, https://leetcode.com/problems/palindrome-partitioning
55,Jump Game,34.6%,Medium,0.030985252381807864, https://leetcode.com/problems/jump-game
460,LFU Cache,34.2%,Hard,0.030962225603966897, https://leetcode.com/problems/lfu-cache
44,Wildcard Matching,24.7%,Hard,0.030573033362282363, https://leetcode.com/problems/wildcard-matching
13,Roman to Integer,55.7%,Easy,0.030443751414723153, https://leetcode.com/problems/roman-to-integer
316,Remove Duplicate Letters,35.8%,Hard,0.030443751414723153, https://leetcode.com/problems/remove-duplicate-letters
70,Climbing Stairs,47.8%,Easy,0.03011156054328408, https://leetcode.com/problems/climbing-stairs
329,Longest Increasing Path in a Matrix,43.4%,Hard,0.029902560173869868, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
85,Maximal Rectangle,37.7%,Hard,0.029754261081792705, https://leetcode.com/problems/maximal-rectangle
201,Bitwise AND of Numbers Range,39.4%,Medium,0.02969780239174205, https://leetcode.com/problems/bitwise-and-of-numbers-range
1108,Defanging an IP Address,87.5%,Easy,0.02901382119071579, https://leetcode.com/problems/defanging-an-ip-address
33,Search in Rotated Sorted Array,34.5%,Medium,0.0287009496170278, https://leetcode.com/problems/search-in-rotated-sorted-array
35,Search Insert Position,42.6%,Easy,0.028694726692013624, https://leetcode.com/problems/search-insert-position
10,Regular Expression Matching,26.8%,Hard,0.02844130559772196, https://leetcode.com/problems/regular-expression-matching
709,To Lower Case,79.3%,Easy,0.02780531308033682, https://leetcode.com/problems/to-lower-case
159,Longest Substring with At Most Two Distinct Characters,49.4%,Medium,0.02717558537896476, https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters
343,Integer Break,50.4%,Medium,0.027157133968907482, https://leetcode.com/problems/integer-break
98,Validate Binary Search Tree,27.8%,Medium,0.026187123416340663, https://leetcode.com/problems/validate-binary-search-tree
54,Spiral Matrix,34.1%,Medium,0.02611966966892215, https://leetcode.com/problems/spiral-matrix
81,Search in Rotated Sorted Array II,33.0%,Medium,0.026111144003685752, https://leetcode.com/problems/search-in-rotated-sorted-array-ii
378,Kth Smallest Element in a Sorted Matrix,54.3%,Medium,0.02599048981653746, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
143,Reorder List,37.1%,Medium,0.025870945598649286, https://leetcode.com/problems/reorder-list
107,Binary Tree Level Order Traversal II,53.5%,Easy,0.02545071360337261, https://leetcode.com/problems/binary-tree-level-order-traversal-ii
220,Contains Duplicate III,20.9%,Medium,0.024876904755404577, https://leetcode.com/problems/contains-duplicate-iii
877,Stone Game,64.8%,Medium,0.02486144206532915, https://leetcode.com/problems/stone-game
138,Copy List with Random Pointer,36.4%,Medium,0.02453734514188008, https://leetcode.com/problems/copy-list-with-random-pointer
139,Word Break,40.1%,Medium,0.024095228922591846, https://leetcode.com/problems/word-break
91,Decode Ways,24.7%,Medium,0.023662742620848144, https://leetcode.com/problems/decode-ways
65,Valid Number,15.3%,Hard,0.022858138076050194, https://leetcode.com/problems/valid-number
199,Binary Tree Right Side View,54.1%,Medium,0.022539339846061532, https://leetcode.com/problems/binary-tree-right-side-view
72,Edit Distance,44.8%,Hard,0.022400140173127806, https://leetcode.com/problems/edit-distance
185,Department Top Three Salaries,34.5%,Hard,0.02218615681552263, https://leetcode.com/problems/department-top-three-salaries
152,Maximum Product Subarray,31.7%,Medium,0.022176931045949227, https://leetcode.com/problems/maximum-product-subarray
221,Maximal Square,37.7%,Medium,0.022108490754203434, https://leetcode.com/problems/maximal-square
112,Path Sum,41.2%,Easy,0.021701651897460775, https://leetcode.com/problems/path-sum
56,Merge Intervals,39.3%,Medium,0.02150990613527447, https://leetcode.com/problems/merge-intervals
224,Basic Calculator,36.8%,Hard,0.020965128465044926, https://leetcode.com/problems/basic-calculator
96,Unique Binary Search Trees,52.9%,Medium,0.02067613283842731, https://leetcode.com/problems/unique-binary-search-trees
93,Restore IP Addresses,35.6%,Medium,0.019763489118839635, https://leetcode.com/problems/restore-ip-addresses
525,Contiguous Array,42.8%,Medium,0.01975372873623256, https://leetcode.com/problems/contiguous-array
399,Evaluate Division,51.6%,Medium,0.019380451549662482, https://leetcode.com/problems/evaluate-division
229,Majority Element II,35.6%,Medium,0.019057270410286146, https://leetcode.com/problems/majority-element-ii
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.018724947332324816, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
169,Majority Element,58.7%,Easy,0.018694317054881164, https://leetcode.com/problems/majority-element
235,Lowest Common Ancestor of a Binary Search Tree,49.9%,Easy,0.018394142155974434, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
197,Rising Temperature,38.4%,Easy,0.018198864417406563, https://leetcode.com/problems/rising-temperature
234,Palindrome Linked List,39.3%,Easy,0.01801241989645556, https://leetcode.com/problems/palindrome-linked-list
314,Binary Tree Vertical Order Traversal,45.3%,Medium,0.018010392274465332, https://leetcode.com/problems/binary-tree-vertical-order-traversal
136,Single Number,65.5%,Easy,0.017801666336826266, https://leetcode.com/problems/single-number
993,Cousins in Binary Tree,52.0%,Easy,0.017414458368636587, https://leetcode.com/problems/cousins-in-binary-tree
168,Excel Sheet Column Title,31.1%,Easy,0.01734648872385377, https://leetcode.com/problems/excel-sheet-column-title
994,Rotting Oranges,49.2%,Medium,0.017087941897195622, https://leetcode.com/problems/rotting-oranges
415,Add Strings,47.5%,Easy,0.016991158247219373, https://leetcode.com/problems/add-strings
191,Number of 1 Bits,49.8%,Easy,0.01673523624045844, https://leetcode.com/problems/number-of-1-bits
71,Simplify Path,32.6%,Medium,0.016260520871780308, https://leetcode.com/problems/simplify-path
110,Balanced Binary Tree,43.5%,Easy,0.015742847432510365, https://leetcode.com/problems/balanced-binary-tree
215,Kth Largest Element in an Array,55.4%,Medium,0.015519225147600912, https://leetcode.com/problems/kth-largest-element-in-an-array
114,Flatten Binary Tree to Linked List,49.3%,Medium,0.015450951155718977, https://leetcode.com/problems/flatten-binary-tree-to-linked-list
1002,Find Common Characters,67.6%,Easy,0.015273301861833809, https://leetcode.com/problems/find-common-characters
561,Array Partition I,72.0%,Easy,0.015186320707985562, https://leetcode.com/problems/array-partition-i
29,Divide Two Integers,16.4%,Medium,0.01517479801923515, https://leetcode.com/problems/divide-two-integers
217,Contains Duplicate,56.0%,Easy,0.015106027431013205, https://leetcode.com/problems/contains-duplicate
142,Linked List Cycle II,37.3%,Medium,0.014710955064667802, https://leetcode.com/problems/linked-list-cycle-ii
315,Count of Smaller Numbers After Self,41.5%,Hard,0.014352596574956585, https://leetcode.com/problems/count-of-smaller-numbers-after-self
404,Sum of Left Leaves,50.9%,Easy,0.013981353230340547, https://leetcode.com/problems/sum-of-left-leaves
24,Swap Nodes in Pairs,50.4%,Medium,0.013945066390122038, https://leetcode.com/problems/swap-nodes-in-pairs
703,Kth Largest Element in a Stream,49.7%,Easy,0.013898764390814973, https://leetcode.com/problems/kth-largest-element-in-a-stream
1192,Critical Connections in a Network,48.6%,Hard,0.01352742981715631, https://leetcode.com/problems/critical-connections-in-a-network
122,Best Time to Buy and Sell Stock II,57.0%,Easy,0.013351333174864208, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
57,Insert Interval,33.5%,Hard,0.013119243592498872, https://leetcode.com/problems/insert-interval
665,Non-decreasing Array,19.5%,Easy,0.013016779950191773, https://leetcode.com/problems/non-decreasing-array
695,Max Area of Island,62.7%,Medium,0.012686500631003836, https://leetcode.com/problems/max-area-of-island
181,Employees Earning More Than Their Managers,56.9%,Easy,0.012618463959211509, https://leetcode.com/problems/employees-earning-more-than-their-managers
77,Combinations,54.7%,Medium,0.01255115315451512, https://leetcode.com/problems/combinations
137,Single Number II,52.4%,Medium,0.012527567532662891, https://leetcode.com/problems/single-number-ii
287,Find the Duplicate Number,55.5%,Medium,0.012335682739188652, https://leetcode.com/problems/find-the-duplicate-number
19,Remove Nth Node From End of List,35.2%,Medium,0.012249425864399291, https://leetcode.com/problems/remove-nth-node-from-end-of-list
547,Friend Circles,58.6%,Medium,0.012228828639434596, https://leetcode.com/problems/friend-circles
278,First Bad Version,35.7%,Easy,0.012090421323816148, https://leetcode.com/problems/first-bad-version
205,Isomorphic Strings,39.8%,Easy,0.011544139746865315, https://leetcode.com/problems/isomorphic-strings
1051,Height Checker,71.1%,Easy,0.011468015591641189, https://leetcode.com/problems/height-checker
148,Sort List,42.3%,Medium,0.011204599012863078, https://leetcode.com/problems/sort-list
268,Missing Number,51.7%,Easy,0.010947682628191997, https://leetcode.com/problems/missing-number
257,Binary Tree Paths,51.5%,Easy,0.010457611643958139, https://leetcode.com/problems/binary-tree-paths
647,Palindromic Substrings,60.6%,Medium,0.010400509768078022, https://leetcode.com/problems/palindromic-substrings
62,Unique Paths,54.1%,Medium,0.010367562048856941, https://leetcode.com/problems/unique-paths
61,Rotate List,30.0%,Medium,0.009925639799969955, https://leetcode.com/problems/rotate-list
380,Insert Delete GetRandom O(1),47.5%,Medium,0.009820849864094454, https://leetcode.com/problems/insert-delete-getrandom-o1
113,Path Sum II,46.7%,Medium,0.009784813879998279, https://leetcode.com/problems/path-sum-ii
47,Permutations II,46.4%,Medium,0.009673594178378379, https://leetcode.com/problems/permutations-ii
40,Combination Sum II,48.2%,Medium,0.009578617297069781, https://leetcode.com/problems/combination-sum-ii
387,First Unique Character in a String,53.4%,Easy,0.009392680199054166, https://leetcode.com/problems/first-unique-character-in-a-string
128,Longest Consecutive Sequence,45.1%,Hard,0.009051883485315484, https://leetcode.com/problems/longest-consecutive-sequence
295,Find Median from Data Stream,44.3%,Hard,0.00899893586856953, https://leetcode.com/problems/find-median-from-data-stream
125,Valid Palindrome,36.7%,Easy,0.008933948641551634, https://leetcode.com/problems/valid-palindrome
700,Search in a Binary Search Tree,73.1%,Easy,0.008512500860171227, https://leetcode.com/problems/search-in-a-binary-search-tree
84,Largest Rectangle in Histogram,35.2%,Hard,0.00833685528906183, https://leetcode.com/problems/largest-rectangle-in-histogram
102,Binary Tree Level Order Traversal,54.6%,Medium,0.008169238497129479, https://leetcode.com/problems/binary-tree-level-order-traversal
141,Linked List Cycle,41.1%,Easy,0.007843861028908454, https://leetcode.com/problems/linked-list-cycle
38,Count and Say,44.6%,Easy,0.007829360800435779, https://leetcode.com/problems/count-and-say
101,Symmetric Tree,46.8%,Easy,0.007646596306528098, https://leetcode.com/problems/symmetric-tree
876,Middle of the Linked List,68.4%,Easy,0.007624893975696915, https://leetcode.com/problems/middle-of-the-linked-list
240,Search a 2D Matrix II,43.2%,Medium,0.0075829747244553335, https://leetcode.com/problems/search-a-2d-matrix-ii
692,Top K Frequent Words,51.8%,Medium,0.007516006820935329, https://leetcode.com/problems/top-k-frequent-words
145,Binary Tree Postorder Traversal,55.0%,Hard,0.00751459482064135, https://leetcode.com/problems/binary-tree-postorder-traversal
36,Valid Sudoku,48.7%,Medium,0.007258242715805398, https://leetcode.com/problems/valid-sudoku
412,Fizz Buzz,62.3%,Easy,0.007165921026143679, https://leetcode.com/problems/fizz-buzz
1365,How Many Numbers Are Smaller Than the Current Number,85.6%,Easy,0.007109877088701047, https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number
73,Set Matrix Zeroes,43.1%,Medium,0.0070151111959223245, https://leetcode.com/problems/set-matrix-zeroes
9,Palindrome Number,48.4%,Easy,0.006822343017166543, https://leetcode.com/problems/palindrome-number
118,Pascal's Triangle,52.5%,Easy,0.006749941254175012, https://leetcode.com/problems/pascals-triangle
67,Add Binary,45.2%,Easy,0.006631598888145552, https://leetcode.com/problems/add-binary
83,Remove Duplicates from Sorted List,45.4%,Easy,0.006353261522609498, https://leetcode.com/problems/remove-duplicates-from-sorted-list
104,Maximum Depth of Binary Tree,66.0%,Easy,0.006261761223976207, https://leetcode.com/problems/maximum-depth-of-binary-tree
105,Construct Binary Tree from Preorder and Inorder Traversal,48.8%,Medium,0.005628268691614718, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
50,Pow(x;n),30.3%,Medium,0.0055950070772402055, https://leetcode.com/problems/powx-n
124,Binary Tree Maximum Path Sum,34.3%,Hard,0.005531752454833179, https://leetcode.com/problems/binary-tree-maximum-path-sum
237,Delete Node in a Linked List,63.8%,Easy,0.005144705881237697, https://leetcode.com/problems/delete-node-in-a-linked-list
1470,Shuffle the Array,88.9%,Easy,0.004527967890154029, https://leetcode.com/problems/shuffle-the-array
26,Remove Duplicates from Sorted Array,45.1%,Easy,0.004385117141850828, https://leetcode.com/problems/remove-duplicates-from-sorted-array
28,Implement strStr(),34.5%,Easy,0.003943222775040032, https://leetcode.com/problems/implement-strstr
66,Plus One,43.0%,Easy,0.00326211347832938, https://leetcode.com/problems/plus-one
283,Move Zeroes,57.8%,Easy,0.0028853803470673955, https://leetcode.com/problems/move-zeroes
154,Find Minimum in Rotated Sorted Array II,41.6%,Hard,0.0021273209107578427, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii
79,Word Search,35.6%,Medium,0.0016647248725526849, https://leetcode.com/problems/word-search
203,Remove Linked List Elements,38.6%,Easy,0.0016237064659255223, https://leetcode.com/problems/remove-linked-list-elements
